infraction_description,set_fine_amount,location2
PARK ON PRIVATE PROPERTY,30,0057,,3 GLAMORGAN AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0059,AT,88 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0059,AT,25 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0101,,5 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0101,AT,170 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0102,,5 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0102,AT,88 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0104,,2431 FINCH AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0105,,5 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0106,,2431 FINCH AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0108,AT,72 ESTHER SHINER BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0108,AT,72 ESTHER SHINER BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0108,AT,25 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0109,AT,72 ESTHER SHINER BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0111,,450 SCAARBOROUGH GOLF CLUB RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0111,AT,25 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0111,AT,118 MERCHANTS' WHARF,,,ON,3
PARK ON PRIVATE PROPERTY,30,0112,AT,25 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0112,AT,25 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0114,,450 SCARBOROUGH GOLF CLUB RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0114,,2600 JANE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0117,,450 SCARBOROUGH GOLF CLUB RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0118,AT,160 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0120,,450 SCARBOROUGH GOLF CLUB RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0121,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0122,AT,170 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0123,AT,170 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0123,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0123,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0124,,3328 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0124,AT,170 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0125,,3328 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0125,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0126,AT,170 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0126,AT,37 GROSVENOR ST,,,NJ,3
PARK ON PRIVATE PROPERTY,30,0127,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0128,AT,1978 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0128,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0129,AT,1978 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0129,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0130,,2315 SHEPPARD AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0130,AT,37 GROSVENOR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0131,AT,180 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0132,,2315 SHEPPARD AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0133,AT,180 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0134,AT,180 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0135,,530 THE WEST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0135,,35 DEKOVEN MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0136,,2315 SHEPPARD AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0136,AT,180 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0137,,530 THE WEST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0137,,19 DEKOVEN MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0138,AT,180 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0139,,5 DUFRESNE CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0139,,530 THE WEST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0139,,2315 SHEPPARD AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0139,,19 DEKOVEN MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0140,,5 DUFRESNE CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0140,,530 THE WEST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0140,AT,180 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0140,AT,4062 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0141,AT,4801 KEELE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0142,,530 THE WEST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0142,,25 DUNCANWOOD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0143,AT,4801 KEELE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0143,AT,190 CHALKFARM DR,,,QC,3
PARK ON PRIVATE PROPERTY,30,0144,,5 DUFRESNE CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0145,,25 DUNCANWOOD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0146,,2351 SHEPPARD AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0146,AT,190 CHALKFARM DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0149,,35 DUNCANWOOD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0150,,35 DUNCANWOOD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0155,,2522 KEELE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0155,AT,4801 KEELE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0156,,2522 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0157,AT,30 GRAND TRUNK CRES,,,QC,3
PARK ON PRIVATE PROPERTY,30,0158,AT,30 GRAND TRUNK CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0159,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0159,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0159,AT,30 GRAND TRUNK CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,,532 DAWES RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,,2522 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,,2800 KEELE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,AT,30 GRAND TRUNK CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0201,AT,65 EMMETT AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0201,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0202,AT,65 EMMETT AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0203,,532 DAWES RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0203,AT,65 EMMETT AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0205,,2522 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0206,,55 OUTLOOK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0206,AT,30 GRAND TRUNK CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0208,,4640 JANE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0208,AT,234 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0209,AT,234 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0210,AT,2584 BIRCHMOUNT RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0211,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0212,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0214,,2800 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0214,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0215,,2800 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0215,,777 JANE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0215,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0215,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0216,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0217,,2800 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0217,,651 LAWRENCE AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0217,AT,238 WELLESLEY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0217,AT,320 MCCOWAN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0220,AT,20 BRIN DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0221,AT,185 SHAUGHNESSY BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0222,AT,185 SHAUGHNESSY BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0223,,651 LAWRENCE AVENUE WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0223,AT,185 SHAUGHNESSY BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0223,AT,185 SHAUGHNESSY BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0225,,138 BELLAMY RD N,,,ON,3
PARK ON PRIVATE PROPERTY,30,0225,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0226,,100 BURROWS HALL BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0226,AT,440 SHUTER ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0227,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0228,,138 BELLAMY RD N,,,ON,3
PARK ON PRIVATE PROPERTY,30,0229,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0230,,2687 KIPLING AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0231,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0233,,21 PIRADELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0234,,3671 DUNDAS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0235,,4001 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0235,,3671 DUNDAS ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0235,AT,18 KENASTON GDNS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0236,,3671 DUNDAS ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0240,,441 MILITARY TRAIL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0242,,42 OAKEN GATEWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0242,,441 MILITARY TRAIL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0242,AT,35 VIKING LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0243,AT,35 VIKING LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0244,AT,60 Q PAVANE LINKWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0249,,75 BLACKWELL AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0249,AT,33 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,,1780 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,,38 CARLUKE CRESCENT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0252,,75 BLACKWELL AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0254,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0256,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0257,,26 CARLUKE CRESCENT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0257,AT,133 Q WYNFORD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,,26 CARLUKE CRESCENT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,,55 OUTLOOK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,,100 WINGARDEN CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,AT,133 Q WYNFORD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0259,,26 CARLUKE CRESCENT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0259,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,,55 OUTLOOK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,133 Q WYNFORD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,15 0 ROCKFORD RD,,,QC,3
PARK ON PRIVATE PROPERTY,30,0300,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0301,,100 WINGARDEN CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0301,AT,15 0 ROCKFORD RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0301,AT,840 QUEEN'S PLATE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0301,AT,840 QUEEN'S PLATE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0302,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0302,AT,840 QUEEN'S PLATE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0303,,100 WINGARDEN CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0303,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0304,,26 CARLUKE CRESCENT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0304,,100 WINGARDEN CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0304,AT,25 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0305,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0305,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0305,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0306,,544 BIRCHMOUNT ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0306,AT,25 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0306,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0306,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0307,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0308,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0308,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0308,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0309,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0309,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,,15 SEWELLS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,AT,25 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,,3750 ST CLAIR AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0313,,550 BIRCHMOUNT ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0313,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0313,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0314,AT,77 0 FINCH AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0314,AT,50 ORDNANCE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0315,,66 SCARFAIR PATHWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0315,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0315,AT,77 0 FINCH AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0315,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0315,AT,50 ORDNANCE ST,,,MI,3
PARK ON PRIVATE PROPERTY,30,0316,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0316,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0317,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0317,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0318,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0318,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0319,,310 TWEEDMUIR AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0319,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0320,,550 BIRCHMOUNT ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0320,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0320,AT,820 BURNHAMTHORPE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0321,,401 SEWELLS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0321,AT,60 HEINTZMAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0322,,401 SEWELLS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0322,,310 TWEEDSMUIR AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0322,AT,3101 EGLINTON AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0324,,401 SEWELLS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0325,,401 SEWELLS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0325,AT,121 MCMAHON DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0327,AT,121 MCMAHON DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0329,,552 BIRCHMOUNT ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0329,NR,88 SCOTT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0330,,320 TWEEDSMUIR AVE,,,IL,3
PARK ON PRIVATE PROPERTY,30,0330,NR,88 SCOTT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0330,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0331,NR,88 SCOTT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0331,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0331,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0332,,320 TWEEDSMUIR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0332,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0332,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0333,,552 BIRCHMOUNT ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0333,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0333,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0333,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0334,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0335,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0335,AT,209 FORT YORK BLVD,,,NF,3
PARK ON PRIVATE PROPERTY,30,0336,,520 TWEEDSMUIR AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0336,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0338,,320 TWEEDSMUIR AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0339,,320 TWEEDSMUIR AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0341,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0341,AT,362 THE EAST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0343,AT,3018 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0345,,237 ROYWOOD DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0346,AT,80 ALTON TOWERS CRCL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0346,AT,120 0 HARRISON GARDEN BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0347,,3380 EGLINTON AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0347,AT,120 0 HARRISON GARDEN BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0348,AT,80 ALTON TOWERS CRCL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0349,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0349,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0350,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0351,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0351,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0352,,3380 EGLINTON AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0352,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0353,AT,50 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0353,AT,1185 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0353,AT,20 MINOWAN MIIKAN LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0354,AT,20 MINOWAN MIIKAN LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0355,AT,1185 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0356,AT,20 BLUE JAYS WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0356,AT,1185 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,AT,20 BLUE JAYS WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,AT,1185 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,AT,1185 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0359,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0400,AT,320 RICHMOND ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0400,AT,20 BLUE JAYS WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,AT,320 RICHMOND ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,AT,20 BLUE JAYS WAY,,,QC,3
PARK ON PRIVATE PROPERTY,30,0402,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,AT,320 RICHMOND ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,AT,320 RICHMOND ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0403,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0403,AT,320 RICHMOND ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0404,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,AT,225 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,AT,2230 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,AT,135 0 ANTIBES DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,AT,2230 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0411,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0412,,175 TRUDELLE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0412,AT,2230 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0412,AT,2230 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,,954 KING STREET WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,,1286 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,AT,255 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,AT,5 MARINER TER,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,AT,2230 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0414,,175 TRUDELLE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0414,AT,255 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0414,AT,115 0 ANTIBES DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0415,AT,255 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0415,AT,628 FLEET ST,,,ON,3
