tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***19891,20220223,2,PARK - LONGER THAN 3 HOURS,30,0252,NR,57 MOON VALLEY DR,,,ON
***32468,20220223,2,PARK - LONGER THAN 3 HOURS,30,0252,NR,52 REDCAR AVE,,,ON
***43801,20220223,2,PARK - LONGER THAN 3 HOURS,30,0252,NR,2 WADSWORTH BLVD,,,ON
***19892,20220223,2,PARK - LONGER THAN 3 HOURS,30,0253,NR,57 MOON VALLEY DR,,,ON
***19893,20220223,2,PARK - LONGER THAN 3 HOURS,30,0253,NR,57 MOON VALLEY DR,,,ON
***07556,20220223,2,PARK - LONGER THAN 3 HOURS,30,0253,NR,28 KILPATRICK DR,,,ON
***43802,20220223,2,PARK - LONGER THAN 3 HOURS,30,0253,NR,18 WADSWORTH BLVD,,,ON
***43803,20220223,2,PARK - LONGER THAN 3 HOURS,30,0255,W/S,WADSWORTH BLVD,S/O,WILLIAM ST,ON
***43804,20220223,2,PARK - LONGER THAN 3 HOURS,30,0255,W/S,WADSWORTH BLVD,S/O,WILLIAM ST,ON
***07557,20220223,2,PARK - LONGER THAN 3 HOURS,30,0256,NR,11 KILPATRICK DR,,,ON
***07558,20220223,2,PARK - LONGER THAN 3 HOURS,30,0258,NR,30 KILPATRICK DR,,,ON
***07559,20220223,2,PARK - LONGER THAN 3 HOURS,30,0300,NR,44 KILPATRICK DR,,,ON
***32469,20220223,2,PARK - LONGER THAN 3 HOURS,30,0300,NR,3 BLAKETON RD,,,ON
***07560,20220223,2,PARK - LONGER THAN 3 HOURS,30,0301,NR,58 KILPATRICK DR,,,ON
***07561,20220223,2,PARK - LONGER THAN 3 HOURS,30,0302,NR,58 KILPATRICK DR,,,ON
***33085,20220223,2,PARK - LONGER THAN 3 HOURS,30,0303,NR,2 STONECRAFT PL,,,ON
***33086,20220223,2,PARK - LONGER THAN 3 HOURS,30,0304,NR,16 STONECRAFT PL,,,QC
***43805,20220223,2,PARK - LONGER THAN 3 HOURS,30,0304,N/S,GOLDWIN AVE,W/O,JANE ST,ON
***43806,20220223,2,PARK - LONGER THAN 3 HOURS,30,0307,N/S,GOLDWIN AVE,W/O,JANE ST,ON
***43807,20220223,2,PARK - LONGER THAN 3 HOURS,30,0308,N/S,GOLDWIN AVE,W/O,JANE ST,ON
***43808,20220223,2,PARK - LONGER THAN 3 HOURS,30,0309,N/S,GOLDWIN AVE,W/O,JANE ST,ON
***43809,20220223,2,PARK - LONGER THAN 3 HOURS,30,0311,N/S,GOLDWIN AVE,W/O,JANE ST,ON
***43810,20220223,2,PARK - LONGER THAN 3 HOURS,30,0312,N/S,GOLDWIN AVE,W/O,JANE ST,ON
***07562,20220223,2,PARK - LONGER THAN 3 HOURS,30,0313,NR,5 LANDRY AVE,,,ON
***07563,20220223,2,PARK - LONGER THAN 3 HOURS,30,0314,NR,5 LANDRY AVE,,,ON
***43811,20220223,2,PARK - LONGER THAN 3 HOURS,30,0319,N/S,GREENDALE CRES,W/O,GREENDALE AVE,ON
***43812,20220223,2,PARK - LONGER THAN 3 HOURS,30,0319,NR,12 GREENDALE CRES,,,ON
***07564,20220223,2,PARK - LONGER THAN 3 HOURS,30,0323,NR,30 AVALON AVE,,,ON
***07565,20220223,2,PARK - LONGER THAN 3 HOURS,30,0324,NR,34 AVALON AVE,,,ON
