tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***77796,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0640,NR,90 INDIAN RD,,,ON
***89069,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0640,NR,55 PASADENA GDNS,,,ON
***69534,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0641,OPP,55 WYNDHAM ST,,,ON
***69535,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0643,NR,2 MITCHELL AVE,,,ON
***89070,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0643,E/S,PASADENA GDNS,S/O,ST MARK'S RD,ON
***49245,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0644,NR,77 MARIA ST,,,ON
***77797,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0644,NR,120 INDIAN RD,,,ME
***69536,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0645,NR,2 MITCHELL AVE,,,ON
***85307,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0645,NR,20 CARNATION AVE,,,ON
***89071,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0645,NR,244 ST MARK'S RD,,,ON
***18279,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0646,W/S,BOOTH AVE,S/O,EASTERN AVE,ON
***69537,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0647,NR,61 SHIRLEY ST,,,ON
***33463,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0647,NR,56 GROVE AVE,,,ON
***89072,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0648,OPP,233 ST MARK'S RD,,,ON
***18280,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0648,OPP,29 BOOTH AVE,,,ON
***49248,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0649,NR,245 MARIA ST,,,ON
***33464,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0649,NR,6 ROLYAT ST,,,ON
***69538,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0650,NR,49 SHIRLEY ST,,,ON
***18281,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0650,NR,108 LOGAN AVE,,,ON
***77798,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0651,NR,53 HIGH PARK BLVD,,,ON
***49249,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0652,E/S,GILMOUR AVE,S/O,MARIA ST,ON
***89073,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0652,NR,23 UNDERWOOD AVE,,,ON
***18282,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0652,NR,82 LOGAN AVE,,,ON
***49250,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0653,OPP,288 GILMOUR AVE,,,ON
***69539,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0653,OPP,50 ST CLARENS AVE,,,ON
***77799,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0653,NR,56 HIGH PARK BLVD,,,ON
***18283,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0653,NR,80 LOGAN AVE,,,AB
***69540,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0654,OPP,62 ST CLARENS AVE,,,ON
***77800,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0655,NR,58 HIGH PARK BLVD,,,ON
***54382,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0656,OPP,86 LAWS ST,,,ON
***69541,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0656,NR,2 NORTHERN PL,,,ON
***54383,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0657,OPP,64 LAWS ST,,,ON
***69542,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0657,NR,2 NORTHERN PL,,,ON
***89074,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0657,OPP,32 MAGWOOD CRT,,,ON
***33465,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0657,NR,6 WEST LODGE AVE,,,ON
***54384,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0659,NR,19 LAWS ST,,,ON
***18286,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0707,NR,2 BLONG AVE,,,ON
***18287,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0713,NR,13 BRIGHTON AVE,,,ON
***26329,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0715,NR,30 HELENDALE AVE,,,ON
***89076,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0716,NR,44 DURIE ST,,,ON
***26330,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0716,NR,30 HELENDALE AVE,,,ON
***18288,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0717,NR,53 BOSTON AVE,,,ON
***77801,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0718,NR,54 ALHAMBRA AVE,,,ON
***69544,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0720,OPP,60 JOE SHUSTER WAY,,,ON
***18289,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0720,OPP,16 NATALIE PL,,,ON
***54386,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0722,NR,445 MARGUERETTA ST,,,ON
***18290,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0723,NR,91 NATALIE PL,,,ON
***54387,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0724,NR,475 MARGUERETTA ST,,,QC
***77802,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0724,NR,74 BOUSTEAD AVE,,,ON
***26331,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0727,NR,111 ORCHARD VIEW BLVD,,,ON
***91518,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0729,NR,204 BEDFORD RD,,,ON
***89078,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0730,NR,64 HEWITT AVE,,,ON
***26332,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0730,NR,125 ORCHARD VIEW BLVD,,,ON
***91519,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0731,NR,220 BEDFORD RD,,,ON
***92723,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0732,NR,63 ELLSWORTH AVE,,,ON
***89079,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0733,NR,23 HEWITT AVE,,,ON
***54388,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0734,NR,24 EMERSON AVE,,,QC
***92724,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0734,NR,129 ELLSWORTH AVE,,,ON
***77803,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0735,NR,123 SUNNYSIDE AVE,,,ON
***96902,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0737,NR,9 PEMBROKE ST,,,ON
***55296,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0737,NR,79 VERMONT AVE,,,ON
***81760,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0737,OPP,88 BERNARD AVE,,,ON
***96903,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0738,NR,9 PEMBROKE ST,,,ON
***82197,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0738,NR,39 SUNNYSIDE AVE,,,ON
***96904,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0739,NR,109 PEMBROKE ST,,,ON
***55297,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0739,NR,65 VERMONT AVE,,,ON
***54391,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0740,E/S,PERTH AVE,N/O,BLOOR ST W,NF
***55298,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0741,NR,35 VERMONT AVE,,,ON
***69545,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0741,NR,48 JENOVES PL,,,ON
***69546,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0741,NR,44 JENOVES PL,,,ON
***85308,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0741,NR,130 TWENTY SECOND ST,,,ON
***54392,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0742,NR,97 PERTH AVE,,,ON
***85309,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0742,NR,132 TWENTY SECOND ST,,,QC
***92725,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0742,NR,87 HOCKEN AVE,,,ON
***18291,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0742,NR,186 LOGAN AVE,,,ON
***99359,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0743,NR,167 BEACONSFIELD AVE,,,ON
***20217,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0743,NR,141 MUNRO ST,,,ON
***54393,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0744,NR,125 PERTH AVE,,,AB
***91520,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0744,NR,17 ROSE PARK CRES,,,ON
***92726,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0744,NR,100 ALCINA AVE,,,ON
***55299,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0745,NR,25 YARMOUTH GDNS,,,ON
***82198,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0745,NR,121 GARDEN AVE,,,ON
***54394,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0746,NR,145 PERTH AVE,,,ON
***96905,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0746,NR,39 PEMBROKE ST,,,PE
***82199,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0747,NR,103 GARDEN AVE,,,ON
***91521,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0747,OPP,5 HEATH ST E,,,ON
***92727,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0747,NR,12 ALCINA AVE,,,ON
***54395,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0748,NR,171 PERTH AVE,,,ON
***54396,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0749,NR,171 PERTH AVE,,,CA
***55300,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0749,NR,627 CLINTON ST,,,ON
***99361,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0750,NR,127 NORTHCOTE AVE,,,ON
***82200,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0752,NR,175 PEARSON AVE,,,ON
***76135,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0752,NR,41 MAJOR ST,,,ON
***55301,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0753,NR,601 CONCORD AVE,,,ON
***99362,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0753,NR,103 NORTHCOTE AVE,,,ON
***96906,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0754,NR,230 GEORGE ST,,,ON
***92728,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0754,NR,43 NINA ST,,,ON
***99363,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0754,NR,103 NORTHCOTE AVE,,,ON
***76136,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0754,NR,41 MAJOR ST,,,ON
***82201,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0755,NR,103 PEARSON AVE,,,ON
***92729,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0755,NR,51 NINA ST,,,ON
***99364,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0755,NR,97 NORTHCOTE AVE,,,ON
***96907,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0756,NR,230 GEORGE ST,,,ON
***53325,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0757,E/S,UNITY RD,N/O,QUARRY CRT,ON
***91522,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0757,OPP,222 HEATH ST E,,,ON
***99365,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0757,NR,97 NORTHCOTE AVE,,,ON
***55302,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0758,NR,493 CONCORD AVE,,,PA
***91523,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0758,OPP,222 HEATH ST E,,,ON
***99366,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0800,NR,27 NORTHCOTE AVE,,,ON
***26334,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0800,NR,3 WALMSLEY BLVD,,,ON
***91524,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0801,OPP,165 HEATH ST E,,,ON
***26335,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0801,NR,3 WALMSLEY BLVD,,,ON
***55304,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0802,NR,441 CONCORD AVE,,,ON
***18292,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0802,NR,73 MC GEE ST,,,ON
***26336,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0802,NR,3 WALMSLEY BLVD,,,ON
***91525,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0803,OPP,155 HEATH ST E,,,ON
***26337,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0803,NR,7 WALMSLEY BLVD,,,ON
***18293,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0804,OPP,36 DE GRASSI ST,,,ON
***56250,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0805,NR,335 CONCORD AVE,,,ON
***26338,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0805,NR,7 WALMSLEY BLVD,,,ON
***58116,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0806,NR,335 CONCORD AVE,,,ON
***99368,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0807,NR,103 CRAWFORD ST,,,ON
***99369,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0808,NR,103 CRAWFORD ST,,,ON
***26339,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0808,NR,53 WALMSLEY BLVD,,,ON
***91526,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0809,NR,15 CLIFTON RD,,,ON
***26340,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0809,NR,57 WALMSLEY BLVD,,,ON
***58117,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0810,NR,265 DELAWARE AVE,,,ON
***91527,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0810,NR,8 INGLEWOOD DR,,,ON
***99370,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0810,NR,103 CRAWFORD ST,,,ON
***91528,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0811,NR,15 INGLEWOOD DR,,,ON
***99371,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0812,OPP,893 ADELAIDE ST W,,,ON
***26341,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0813,NR,71 WALMSLEY BLVD,,,ON
***91529,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0816,NR,4 CORNISH RD,,,ON
***91530,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0817,NR,14 CORNISH RD,,,ON
***18294,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0817,OPP,65 CARROLL ST,,,ON
***18295,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0817,OPP,65 CARROLL ST,,,ON
***58118,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0818,NR,480 MONTROSE AVE,,,ON
***26342,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0818,OPP,1 DUGGAN AVE,,,ON
***92735,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0820,OPP,848 DAVENPORT RD,,,ON
***91531,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0822,NR,134 CLIFTON RD,,,ON
***92736,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0822,OPP,858 DAVENPORT RD,,,ON
***91532,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0823,NR,140 CLIFTON RD,,,ON
***92737,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0823,NR,877 DAVENPORT RD,,,ON
***20390,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0823,NR,84 SHERWOOD AVE,,,ON
***91533,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0824,NR,136 CLIFTON RD,,,ON
***64679,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0826,OPP,571 MONTROSE AVE,,,ON
***92738,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0826,NR,838 DAVENPORT RD,,,ON
***91534,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0827,NR,108 MOORE AVE,,,ON
***51990,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0828,NR,113 COLEMAN AVE,,,ON
***93027,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0828,NR,89 MARION ST,,,ON
***93028,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0828,NR,89 MARION ST,,,ON
***20391,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0829,NR,27 SHERWOOD AVE,,,ON
***64680,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0831,NR,244 ROXTON RD,,,ON
***93029,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0832,OPP,142 MARION ST,,,ON
***92739,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0834,NR,12 DAVENPORT RD,,,ON
***92740,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0835,NR,637 DAVENPORT RD,,,ON
***92741,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0836,NR,657 DAVENPORT RD,,,ON
***64681,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0837,OPP,575 SHAW ST,,,ON
***18298,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0837,NR,32 FIRST AVE,,,ON
***33476,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0838,OPP,96 NORTHCOTE AVE,,,ON
***91536,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0841,OPP,81 ORIOLE RD,,,ON
***92742,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0842,NR,338 ALBANY AVE,,,ON
***23563,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0843,NR,161 GORE VALE AVE,,,ON
***92743,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0843,NR,344 ALBANY AVE,,,ON
***23564,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0844,NR,169 GORE VALE AVE,,,ON
***54399,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0845,NR,48 MULOCK AVE,,,ON
***91537,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0846,NR,70 ORIOLE RD,,,ON
***92744,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0846,NR,337 HOWLAND AVE,,,ON
***92745,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0846,NR,337 HOWLAND AVE,,,ON
***18299,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0846,NR,156 FIRST AVE,,,ON
***51991,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0847,NR,157 WOODINGTON AVE,,,ON
***18300,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0847,NR,162 FIRST AVE,,,ON
***64682,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0849,NR,5 PAGE ST,,,BC
***82209,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0849,NR,123 SUNNYSIDE AVE,,,ON
***18301,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0849,NR,30 TIVERTON AVE,,,ON
***26344,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0849,NR,132 ST CLEMENTS AVE,,,ON
***91538,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0850,NR,20 ORIOLE RD,,,ON
***51992,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0851,NR,229 QUEENSDALE AVE,,,ON
***92746,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0851,NR,6 BRIDGMAN AVE,,,ON
***82210,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0852,NR,39 SUNNYSIDE AVE,,,ON
***64683,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0853,NR,385 CLINTON ST,,,ON
***64684,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0854,NR,385 CLINTON ST,,,ON
***92747,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0854,NR,10 DARTNELL AVE,,,ON
***33481,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0854,NR,1 GORE VALE AVE,,,ON
***51993,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0855,NR,137 QUEENSDALE AVE,,,ON
***92748,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0855,NR,10 DARTNELL AVE,,,ON
***64685,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0856,NR,401 CLINTON ST,,,ON
***64686,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0857,NR,403 CLINTON ST,,,ON
***64687,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0900,NR,447 CLINTON ST,,,ON
***18304,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0902,NR,23 HOWLAND AVE,,,ON
***64688,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0903,NR,145 BARTON AVE,,,ON
***82211,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0903,NR,56 ALHAMBRA AVE,,,ON
***92749,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0904,NR,1091 DAVENPORT RD,,,ON
***54400,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0905,NR,75 GLENDONWYNNE RD,,,ON
***54401,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0906,OPP,64 GLENDONWYNNE RD,,,ON
***18305,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0906,NR,68 SIMPSON AVE,,,ON
***64689,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0907,NR,464 GRACE ST,,,ON
***92750,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0907,NR,14 WINONA DR,,,ON
***64690,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0908,NR,464 GRACE ST,,,ON
***92751,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0908,NR,20 WINONA DR,,,ON
***51995,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0910,NR,336 GLEBEHOLME BLVD,,,ON
***92752,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0910,NR,58 WINONA DR,,,ON
***18306,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0910,NR,7 VICTOR AVE,,,ON
***64691,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0911,OPP,421 GRACE ST,,,ON
***51996,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0912,NR,341 GLEBEHOLME BLVD,,,ON
***64692,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0912,OPP,379 GRACE ST,,,ON
***20392,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0912,NR,54 HELENDALE AVE,,,ON
***20393,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0913,NR,54 HELENDALE AVE,,,ON
***20394,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0914,NR,54 HELENDALE AVE,,,ON
***54402,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0915,NR,15 WEATHERELL ST,,,ON
***18307,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0916,NR,55 LANGLEY AVE,,,ON
***30479,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0917,NR,55 LANGLEY AVE,,,ON
***76140,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0917,NR,380 BRUNSWICK AVE,,,BC
***64693,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0918,OPP,365 GRACE ST,,,ON
***59900,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0919,NR,26 LOUNT ST,,,ON
***77713,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0919,NR,25 FISKEN AVE,,,ON
***76141,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0919,NR,350 BRUNSWICK AVE,,,ON
***64694,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0920,OPP,349 GRACE ST,,,ON
***77714,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0920,NR,25 FISKEN AVE,,,ON
***92753,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0920,NR,64 MCROBERTS AVE,,,ON
***26346,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0920,NR,33 ALCORN AVE,,,ON
***76142,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0921,NR,314 BRUNSWICK AVE,,,ON
***26347,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0922,NR,23 ALCORN AVE,,,ON
***26348,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0924,NR,17 ALCORN AVE,,,ON
***76143,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0924,NR,15 ALBANY AVE,,,ON
***81770,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0925,OPP,3 SUMMERHILL GDNS,,,ON
***82212,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0927,OPP,10 PARKDALE RD,,,ON
***26349,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0927,OPP,12 BIRCH AVE,,,ON
***81772,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0928,NR,28 SUMMERHILL GDNS,,,ON
***76144,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0928,NR,424 BRUNSWICK AVE,,,ON
***26350,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0929,NR,31 BIRCH AVE,,,ON
***30480,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0929,NR,3 BOWDEN ST,,,ON
***81773,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0930,NR,42 SUMMERHILL GDNS,,,ON
***82213,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0930,NR,85 GLENDALE AVE,,,ON
***76145,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0930,NR,151 HOWLAND AVE,,,ON
***82214,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0931,OPP,34 GLENDALE AVE,,,ON
***26351,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0931,NR,52 BIRCH AVE,,,ON
***30481,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0931,NR,31 BOWDEN ST,,,ON
***26352,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0932,NR,58 BIRCH AVE,,,ON
***36659,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0932,NR,41 BOWDEN ST,,,ON
***26353,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0933,NR,66 BIRCH AVE,,,ON
***26354,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0934,NR,76 BIRCH AVE,,,ON
***23565,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,248 CLINTON ST,,,ON
***77717,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,53 RADFORD AVE,,,ON
***82215,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,20 CLAUDE AVE,,,ON
***26355,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,76 BIRCH AVE,,,ON
***36660,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0936,NR,65 DEARBOURNE AVE,,,ON
***76146,20220223,29,PARK PROHIBITED TIME NO PERMIT,30,0936,NR,135 HOWLAND AVE,,,ON
