infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,22 MAPLE GROVE AVE
PARK PROHIBITED TIME NO PERMIT,30,977 DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,313 ST JOHN'S RD
PARK PROHIBITED TIME NO PERMIT,30,969 DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,MARTIN ST
PARK PROHIBITED TIME NO PERMIT,30,19 MAPLE GROVE AVE
PARK PROHIBITED TIME NO PERMIT,30,540 HURON ST
PARK PROHIBITED TIME NO PERMIT,30,243 ATLAS AVE
PARK PROHIBITED TIME NO PERMIT,30,12 MAPLE GROVE AVE
PARK PROHIBITED TIME NO PERMIT,30,10 MAPLE GROVE AVE
PARK PROHIBITED TIME NO PERMIT,30,587 VAUGHAN RD
PARK PROHIBITED TIME NO PERMIT,30,540 HURON ST
PARK PROHIBITED TIME NO PERMIT,30,540 HURON ST
PARK PROHIBITED TIME NO PERMIT,30,126 HEPBOURNE ST
PARK PROHIBITED TIME NO PERMIT,30,138 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,576 HURON ST
PARK PROHIBITED TIME NO PERMIT,30,130 ST GERMAIN AVE
PARK PROHIBITED TIME NO PERMIT,30,39 RAYMOND AVE
PARK PROHIBITED TIME NO PERMIT,30,38 HEPBOURNE ST
PARK PROHIBITED TIME NO PERMIT,30,150 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,76 METHUEN AVE
PARK PROHIBITED TIME NO PERMIT,30,150 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,2 SPRINGDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,2 SPRINGDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,8 WOODCROFT CRES
PARK PROHIBITED TIME NO PERMIT,30,15 BEDFORD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,15 BEDFORD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,18 SPRINGDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,16 WOODCROFT CRES
PARK PROHIBITED TIME NO PERMIT,30,15 BEDFORD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,BEDFORD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,18 SPRINGDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,658 VAUGHAN RD
PARK PROHIBITED TIME NO PERMIT,30,47 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,416 GLENLAKE AVE
PARK PROHIBITED TIME NO PERMIT,30,660 VAUGHAN RD
PARK PROHIBITED TIME NO PERMIT,30,53 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,662 VAUGHAN RD
PARK PROHIBITED TIME NO PERMIT,30,65 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,41 LORINDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,41 LORINDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,47 WYNDHAM ST
PARK PROHIBITED TIME NO PERMIT,30,65 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,27 LORINDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,656 VAUGHAN RD
PARK PROHIBITED TIME NO PERMIT,30,EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,30,HUMBERSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,30,HUMBERSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,SHIRLEY ST
PARK PROHIBITED TIME NO PERMIT,30,UNSWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,19 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,UNSWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,49 SHIRLEY ST
PARK PROHIBITED TIME NO PERMIT,30,19 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,41 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,15 TEIGNMOUTH AVE
PARK PROHIBITED TIME NO PERMIT,30,53 KENNETH AVE
PARK PROHIBITED TIME NO PERMIT,30,19 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,19 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,14 NORTHERN PL
PARK PROHIBITED TIME NO PERMIT,30,19 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,283 HARVIE AVE
PARK PROHIBITED TIME NO PERMIT,30,4 ARDROSSAN PL
PARK PROHIBITED TIME NO PERMIT,30,16 INDIAN ROAD CRES
PARK PROHIBITED TIME NO PERMIT,30,66 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,342 INDIAN ROAD CRES
PARK PROHIBITED TIME NO PERMIT,30,124 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,290 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,245 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,153 MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,30,328 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,369 SILVERTHORN AVE
PARK PROHIBITED TIME NO PERMIT,30,55 WARD ST
PARK PROHIBITED TIME NO PERMIT,30,356 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,116 HOPE ST
PARK PROHIBITED TIME NO PERMIT,30,11 WARD ST
PARK PROHIBITED TIME NO PERMIT,30,374 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,235 WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,30,215 RANLEIGH AVE
PARK PROHIBITED TIME NO PERMIT,30,675 VAUGHAN RD
PARK PROHIBITED TIME NO PERMIT,30,21 ASCOT AVE
PARK PROHIBITED TIME NO PERMIT,30,WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,30,265 CASTLEFIELD AVE
PARK PROHIBITED TIME NO PERMIT,30,331 WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,30,MUIR AVE
STAND VEH.-PROHIBIT TIME/DAY,100,110 ASCOT AVE
PARK PROHIBITED TIME NO PERMIT,30,164 ROSLIN AVE
PARK PROHIBITED TIME NO PERMIT,30,331 WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,30,91 CLOVELLY AVE
PARK PROHIBITED TIME NO PERMIT,30,371 WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,30,151 ASCOT AVE
PARK PROHIBITED TIME NO PERMIT,30,203 ROSLIN AVE
PARK PROHIBITED TIME NO PERMIT,30,94 MUIR AVE
PARK PROHIBITED TIME NO PERMIT,30,79 CLOVELLY AVE
PARK PROHIBITED TIME NO PERMIT,30,151 ASCOT AVE
PARK PROHIBITED TIME NO PERMIT,30,185 ROSLIN AVE
PARK PROHIBITED TIME NO PERMIT,30,181 CASTLEFIELD AVE
PARK PROHIBITED TIME NO PERMIT,30,90 FRANKLIN AVE
PARK PROHIBITED TIME NO PERMIT,30,SHERIDAN AVE
PARK PROHIBITED TIME NO PERMIT,30,163 CASTLEFIELD AVE
PARK PROHIBITED TIME NO PERMIT,30,SHERIDAN AVE
PARK PROHIBITED TIME NO PERMIT,30,34 CLOVELLY AVE
PARK PROHIBITED TIME NO PERMIT,30,64 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,66 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,84 WILTSHIRE AVE
PARK PROHIBITED TIME NO PERMIT,30,SHERIDAN AVE
PARK PROHIBITED TIME NO PERMIT,30,215 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,SHERIDAN AVE
PARK PROHIBITED TIME NO PERMIT,30,CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,68 GLENFOREST RD
PARK PROHIBITED TIME NO PERMIT,30,187 SHERIDAN AVE
PARK PROHIBITED TIME NO PERMIT,30,231 CASTLEFIELD AVE
PARK PROHIBITED TIME NO PERMIT,30,244 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,155 CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,6 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,222 CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,10 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,231 ST CLEMENTS AVE
PARK PROHIBITED TIME NO PERMIT,30,300 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,300 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,ROSLIN AVE
PARK PROHIBITED TIME NO PERMIT,30,1151 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,295 ST CLEMENTS AVE
PARK PROHIBITED TIME NO PERMIT,30,300 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,1123 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,18 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,145 WINCHESTER ST
PARK PROHIBITED TIME NO PERMIT,30,27 LINDNER ST
STAND VEH.-PROHIBIT TIME/DAY,100,290 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,22 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,189 BOWOOD AVE
STAND VEH.-PROHIBIT TIME/DAY,100,290 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,170 BOWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,22 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,380 ST CLEMENTS AVE
PARK PROHIBITED TIME NO PERMIT,30,65 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,22 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,380 ST CLEMENTS AVE
PARK PROHIBITED TIME NO PERMIT,30,65 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,42 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,121 WINCHESTER ST
PARK PROHIBITED TIME NO PERMIT,30,65 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,1182 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,415 ST CLEMENTS AVE
PARK PROHIBITED TIME NO PERMIT,30,42 BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,414 ST CLEMENTS AVE
PARK PROHIBITED TIME NO PERMIT,30,233 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,BATAVIA AVE
PARK PROHIBITED TIME NO PERMIT,30,197 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,197 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,1238 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,128 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,1242 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,128 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,128 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,1264 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,GILLESPIE AVE
PARK PROHIBITED TIME NO PERMIT,30,1268 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,3 GILLESPIE AVE
PARK PROHIBITED TIME NO PERMIT,30,1274 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,1276 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,41 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,63 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,1259 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,30,63 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,48 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,69 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,64 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,HIGH PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,1056 BRIAR HILL AVE
PARK PROHIBITED TIME NO PERMIT,30,MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,145 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,121 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,162 MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,162 MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,HIGH PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,MEDLAND ST
PARK PROHIBITED TIME NO PERMIT,30,59 HIGH PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,69 HIGH PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,75 HIGH PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,31 PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,103 PRISCILLA AVE
PARK PROHIBITED TIME NO PERMIT,30,725 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,30,6 UNDERWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,4 VAN STASSEN BLVD
PARK PROHIBITED TIME NO PERMIT,30,117 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,16 KENTUCKY AVE
PARK PROHIBITED TIME NO PERMIT,30,16 KENTUCKY AVE
PARK PROHIBITED TIME NO PERMIT,30,21 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,42 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,36 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,75 WARREN CRES
PARK PROHIBITED TIME NO PERMIT,30,AZIEL ST
PARK PROHIBITED TIME NO PERMIT,30,18 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,18 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,46 WARREN CRES
PARK PROHIBITED TIME NO PERMIT,30,18 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,AZIEL ST
PARK PROHIBITED TIME NO PERMIT,30,46 WARREN CRES
PARK PROHIBITED TIME NO PERMIT,30,4 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,46 WARREN CRES
PARK PROHIBITED TIME NO PERMIT,30,73 OAKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,73 OAKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,55 OAKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,55 OAKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,55 OAKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,111 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,OLD DUNDAS ST
PARK PROHIBITED TIME NO PERMIT,30,111 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,4046 OLD DUNDAS ST
PARK PROHIBITED TIME NO PERMIT,30,284 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,4052 OLD DUNDAS ST
PARK-SIGNED HWY-EXC PERMT TIME,40,403 KIPLING AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,381 KIPLING AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,381 KIPLING AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,375 KIPLING AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,361 KIPLING AVE
PARK PROHIBITED TIME NO PERMIT,30,574 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,570 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,16 VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,534 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,47 VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,21 VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,7 VIA ITALIA
PARK PROHIBITED TIME NO PERMIT,30,42 KINGSLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,46 KINGSLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,42 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,30 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,63 MC FARLAND AVE
PARK PROHIBITED TIME NO PERMIT,30,76 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,35 CANNES CRCL
PARK PROHIBITED TIME NO PERMIT,30,74 PETERBOROUGH AVE
PARK PROHIBITED TIME NO PERMIT,30,27 UXBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,27 UXBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,84 PETERBOROUGH AVE
PARK PROHIBITED TIME NO PERMIT,30,108 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,275 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,84 PETERBOROUGH AVE
PARK PROHIBITED TIME NO PERMIT,30,75 UXBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,84 PETERBOROUGH AVE
PARK PROHIBITED TIME NO PERMIT,30,75 UXBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,297 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,84 PETERBOROUGH AVE
PARK PROHIBITED TIME NO PERMIT,30,66 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,5 GOODWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,301 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,48 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,46 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,29 GOODWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,42 GREENLAW AVE
PARK PROHIBITED TIME NO PERMIT,30,147 CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,42 MACKAY AVE
PARK PROHIBITED TIME NO PERMIT,30,36 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,349 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,357 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,45 GARDINER RD
PARK PROHIBITED TIME NO PERMIT,30,20 BRITANNIA AVE
PARK PROHIBITED TIME NO PERMIT,30,226 ROSEMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,COSTAIN AVE
PARK PROHIBITED TIME NO PERMIT,30,23 BRITANNIA AVE
PARK PROHIBITED TIME NO PERMIT,30,COSTAIN AVE
PARK PROHIBITED TIME NO PERMIT,30,3 SELBY ST
PARK PROHIBITED TIME NO PERMIT,30,120 AUBURN AVE
PARK PROHIBITED TIME NO PERMIT,30,120 AUBURN AVE
PARK PROHIBITED TIME NO PERMIT,30,COSTAIN AVE
PARK PROHIBITED TIME NO PERMIT,30,457 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,110 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,SELBY ST
PARK PROHIBITED TIME NO PERMIT,30,74 AUBURN AVE
PARK PROHIBITED TIME NO PERMIT,30,102 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,102 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,515 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,907 PALMERSTON AVE
PARK PROHIBITED TIME NO PERMIT,30,909 PALMERSTON AVE
PARK PROHIBITED TIME NO PERMIT,30,541 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,17 ROSE PARK CRES
PARK PROHIBITED TIME NO PERMIT,30,549 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,1854 QUEEN ST E
PARK PROHIBITED TIME NO PERMIT,30,40 ORIOLE RD
PARK PROHIBITED TIME NO PERMIT,30,920 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,29 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,920 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,86 ORIOLE RD
PARK PROHIBITED TIME NO PERMIT,30,67 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,890 ADELAIDE ST W
PARK PROHIBITED TIME NO PERMIT,30,120 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,1 DUGGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,64 TORBRICK RD
PARK PROHIBITED TIME NO PERMIT,30,91 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,84 TORBRICK RD
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,111 SUMMERHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,301 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,18 TICHESTER RD
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,99 SUMMERHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,615 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,18 TICHESTER RD
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,295 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,MASSEY ST
PARK PROHIBITED TIME NO PERMIT,30,171 HAMPTON AVE
PARK PROHIBITED TIME NO PERMIT,30,95 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,276 HEATH ST W
PARK PROHIBITED TIME NO PERMIT,30,171 HAMPTON AVE
PARK PROHIBITED TIME NO PERMIT,30,273 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,729 RHODES AVE
PARK PROHIBITED TIME NO PERMIT,30,886 PALMERSTON AVE
PARK PROHIBITED TIME NO PERMIT,30,50 BALMORAL AVE
STAND VEH.-PROHIBIT TIME/DAY,100,20 MURRAY ST
PARK PROHIBITED TIME NO PERMIT,30,3 MITCHELL AVE
PARK PROHIBITED TIME NO PERMIT,30,870 PALMERSTON AVE
PARK PROHIBITED TIME NO PERMIT,30,149 WOLVERLEIGH BLVD
PARK PROHIBITED TIME NO PERMIT,30,394 WOODFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,36 MITCHELL AVE
PARK PROHIBITED TIME NO PERMIT,30,33 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,1 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,67 WOLVERLEIGH BLVD
PARK PROHIBITED TIME NO PERMIT,30,127 ALCORN AVE
PARK PROHIBITED TIME NO PERMIT,30,53 WOLVERLEIGH BLVD
PARK PROHIBITED TIME NO PERMIT,30,221 WILLOW AVE
PARK PROHIBITED TIME NO PERMIT,30,1027 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,HIBERNIA AVE
PARK PROHIBITED TIME NO PERMIT,30,13 WOLVERLEIGH BLVD
PARK PROHIBITED TIME NO PERMIT,30,773 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,10 HIBERNIA AVE
PARK PROHIBITED TIME NO PERMIT,30,ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,47 STAFFORD ST
PARK PROHIBITED TIME NO PERMIT,30,10 HIBERNIA AVE
PARK PROHIBITED TIME NO PERMIT,30,43 STAFFORD ST
PARK PROHIBITED TIME NO PERMIT,30,4 HIBERNIA AVE
PARK PROHIBITED TIME NO PERMIT,30,70 PRICEFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,41 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,118 EARL PL
PARK PROHIBITED TIME NO PERMIT,30,377 WOLVERLEIGH BLVD
PARK PROHIBITED TIME NO PERMIT,30,135 EARL PL
PARK PROHIBITED TIME NO PERMIT,30,193 ASHWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,479 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,167 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,30 MCMURRICH ST
PARK PROHIBITED TIME NO PERMIT,30,15 MCMURRICH ST
PARK PROHIBITED TIME NO PERMIT,30,361 GLEBEHOLME BLVD
PARK PROHIBITED TIME NO PERMIT,30,64 JACKMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,134 GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,15 MCMURRICH ST
PARK PROHIBITED TIME NO PERMIT,30,127 HOGARTH AVE
PARK PROHIBITED TIME NO PERMIT,30,111 HOGARTH AVE
PARK PROHIBITED TIME NO PERMIT,30,33 EARL ST
STAND VEH.-PROHIBIT TIME/DAY,100,10 LOWER JARVIS ST
PARK PROHIBITED TIME NO PERMIT,30,41 EARL ST
PARK PROHIBITED TIME NO PERMIT,30,63 HOGARTH AVE
PARK PROHIBITED TIME NO PERMIT,30,859 DAVENPORT RD
PARK PROHIBITED TIME NO PERMIT,30,55 HOGARTH AVE
PARK PROHIBITED TIME NO PERMIT,30,103 COTTINGHAM ST
PARK PROHIBITED TIME NO PERMIT,30,115 MACPHERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,53 CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,49 CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,10 EDMUND AVE
PARK PROHIBITED TIME NO PERMIT,30,10 EDMUND AVE
PARK PROHIBITED TIME NO PERMIT,30,13 VICTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,67 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,41 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,7 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,30 BALMORAL AVE
PARK PROHIBITED TIME NO PERMIT,30,125 VICTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,4 ANDREWS AVE
PARK PROHIBITED TIME NO PERMIT,30,6 ANDREWS AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,1545 KINGSTON RD
PARK PROHIBITED TIME NO PERMIT,30,14 FOXBAR RD
PARK PROHIBITED TIME NO PERMIT,30,166 BROWNING AVE
PARK PROHIBITED TIME NO PERMIT,30,11 WHITAKER AVE
PARK PROHIBITED TIME NO PERMIT,30,365 SACKVILLE ST
PARK PROHIBITED TIME NO PERMIT,30,36 VERMONT AVE
PARK PROHIBITED TIME NO PERMIT,30,25 VERMONT AVE
PARK PROHIBITED TIME NO PERMIT,30,18 MILLWOOD RD
PARK PROHIBITED TIME NO PERMIT,30,89 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,105 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,42 SPRUCE ST
PARK PROHIBITED TIME NO PERMIT,30,123 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,1 MURIEL AVE
PARK PROHIBITED TIME NO PERMIT,30,1 MURIEL AVE
STAND VEH.-PROHIBIT TIME/DAY,100,2 ST THOMAS ST
PARK PROHIBITED TIME NO PERMIT,30,2 PENROSE RD
PARK PROHIBITED TIME NO PERMIT,30,2 PENROSE RD
PARK PROHIBITED TIME NO PERMIT,30,15 PENROSE RD
PARK PROHIBITED TIME NO PERMIT,30,17 PENROSE RD
PARK PROHIBITED TIME NO PERMIT,30,2 PENROSE RD
PARK PROHIBITED TIME NO PERMIT,30,326 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,39 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,39 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,39 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,6 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,104 TORBRICK RD
PARK PROHIBITED TIME NO PERMIT,30,74 ABERDEEN AVE
PARK PROHIBITED TIME NO PERMIT,30,38 WALMER RD
